timestamp_gmt,bid_size,bid,ask,ask_size
2020-04-28 03:06:49,70,7695.00000000,7695.50000000,87160
2020-04-28 03:06:59,70,7694.00000000,7694.50000000,67180
2020-04-28 03:07:09,1700,7693.50000000,7694.00000000,46920
2020-04-28 03:07:19,1700,7693.50000000,7694.00000000,62390
2020-04-28 03:07:29,4700,7693.50000000,7694.00000000,19990
2020-04-28 03:07:39,3000,7693.50000000,7694.00000000,18790
2020-04-28 03:07:49,5070,7693.00000000,7693.50000000,1170
2020-04-28 03:07:59,5600,7693.00000000,7693.50000000,45630
2020-04-28 03:08:09,4070,7693.00000000,7693.50000000,45700
2020-04-28 03:08:19,5700,7693.00000000,7693.50000000,34430
2020-04-28 03:08:29,5770,7693.00000000,7693.50000000,34970
2020-04-28 03:08:39,4070,7693.00000000,7693.50000000,34920
2020-04-28 03:08:49,4070,7693.00000000,7693.50000000,42610
2020-04-28 03:08:59,70,7693.00000000,7693.50000000,42660
2020-04-28 03:09:09,5290,7693.00000000,7693.50000000,13990
2020-04-28 03:09:19,5290,7693.00000000,7693.50000000,11070
2020-04-28 03:09:29,9540,7693.00000000,7693.50000000,1470
2020-04-28 03:09:39,13520,7693.50000000,7694.00000000,8390
2020-04-28 03:09:49,17580,7693.50000000,7694.00000000,14490
2020-04-28 03:09:59,2590,7693.50000000,7694.00000000,18980
2020-04-28 03:10:09,5290,7693.50000000,7694.00000000,15880
2020-04-28 03:10:19,5290,7693.50000000,7694.00000000,19310
2020-04-28 03:10:29,5290,7693.50000000,7694.00000000,9110
2020-04-28 03:10:39,5290,7693.50000000,7694.00000000,6790
2020-04-28 03:10:49,19580,7693.50000000,7694.00000000,16190
2020-04-28 03:10:59,19390,7693.50000000,7694.00000000,11590
2020-04-28 03:11:09,24240,7693.50000000,7694.00000000,390
2020-04-28 03:11:19,34110,7693.50000000,7694.00000000,390
2020-04-28 03:11:29,34110,7693.50000000,7694.00000000,7490
2020-04-28 03:11:39,34110,7693.50000000,7694.00000000,14290
2020-04-28 03:11:49,16210,7693.50000000,7694.00000000,32590
2020-04-28 03:11:59,680,7691.00000000,7691.50000000,63620
2020-04-28 03:12:09,3230,7691.00000000,7691.50000000,26290
2020-04-28 03:12:19,530,7690.50000000,7691.00000000,79260
2020-04-28 03:12:29,530,7690.50000000,7691.00000000,40620
2020-04-28 03:12:39,3000,7688.00000000,7688.50000000,63520
2020-04-28 03:12:49,3000,7688.00000000,7688.50000000,39120
2020-04-28 03:12:59,3000,7688.00000000,7688.50000000,94640
2020-04-28 03:13:09,3000,7688.00000000,7688.50000000,68500
2020-04-28 03:13:19,5700,7688.00000000,7688.50000000,36010
2020-04-28 03:13:29,3000,7688.00000000,7688.50000000,46050
2020-04-28 03:13:39,2520,7688.00000000,7688.50000000,70480
2020-04-28 03:13:49,2520,7688.00000000,7688.50000000,45450
2020-04-28 03:13:59,3520,7688.00000000,7688.50000000,43830
2020-04-28 03:14:09,2590,7688.00000000,7688.50000000,52140
2020-04-28 03:14:19,6120,7688.00000000,7688.50000000,37270
2020-04-28 03:14:29,6190,7688.00000000,7688.50000000,30900
2020-04-28 03:14:39,5190,7688.00000000,7688.50000000,38640
2020-04-28 03:14:49,5190,7688.00000000,7688.50000000,36240
2020-04-28 03:14:59,5190,7688.00000000,7688.50000000,98540
2020-04-28 03:15:09,1200,7685.00000000,7685.50000000,80160
2020-04-28 03:15:19,1200,7685.00000000,7685.50000000,42850
2020-04-28 03:15:29,2640,7685.00000000,7685.50000000,35120
2020-04-28 03:15:39,1640,7685.00000000,7685.50000000,44700
2020-04-28 03:15:49,2640,7685.00000000,7685.50000000,44700
2020-04-28 03:15:59,1000,7684.50000000,7685.00000000,100290
2020-04-28 03:16:09,1000,7684.50000000,7685.00000000,56010
2020-04-28 03:16:19,1000,7684.50000000,7685.00000000,47520
2020-04-28 03:16:29,1000,7684.50000000,7685.00000000,53490
2020-04-28 03:16:39,31250,7684.50000000,7685.00000000,60
2020-04-28 03:16:49,53820,7684.50000000,7685.00000000,90
2020-04-28 03:16:59,122310,7685.00000000,7685.50000000,300
2020-04-28 03:17:09,61310,7688.50000000,7689.00000000,90
2020-04-28 03:17:19,62740,7690.50000000,7691.00000000,500
2020-04-28 03:17:29,62740,7690.50000000,7691.00000000,500
2020-04-28 03:17:39,45070,7692.50000000,7693.00000000,660
2020-04-28 03:17:49,17810,7693.00000000,7693.50000000,46820
2020-04-28 03:17:59,25320,7693.00000000,7693.50000000,4150
2020-04-28 03:18:09,72810,7694.00000000,7694.50000000,520
2020-04-28 03:18:19,12610,7694.00000000,7694.50000000,1520
2020-04-28 03:18:29,30310,7694.00000000,7694.50000000,1520
2020-04-28 03:18:39,18510,7694.00000000,7694.50000000,3220
2020-04-28 03:18:49,33310,7694.00000000,7694.50000000,520
2020-04-28 03:18:59,24180,7694.00000000,7694.50000000,590
2020-04-28 03:19:09,30060,7694.00000000,7694.50000000,1500
2020-04-28 03:19:19,30090,7694.00000000,7694.50000000,1520
2020-04-28 03:19:29,30110,7694.00000000,7694.50000000,590
2020-04-28 03:19:39,30110,7694.00000000,7694.50000000,1590
2020-04-28 03:19:49,30110,7694.00000000,7694.50000000,570
2020-04-28 03:19:59,38510,7694.00000000,7694.50000000,570
2020-04-28 03:20:09,31310,7694.00000000,7694.50000000,1590
2020-04-28 03:20:19,30110,7694.00000000,7694.50000000,1590
2020-04-28 03:20:29,30110,7694.00000000,7694.50000000,1590
2020-04-28 03:20:39,30110,7694.00000000,7694.50000000,1590
2020-04-28 03:20:49,8380,7694.00000000,7694.50000000,5430
2020-04-28 03:20:59,19180,7694.00000000,7694.50000000,5430
2020-04-28 03:21:09,29280,7694.00000000,7694.50000000,570
2020-04-28 03:21:19,114560,7696.50000000,7697.00000000,70
2020-04-28 03:21:29,60610,7697.00000000,7698.00000000,520
2020-04-28 03:21:39,39070,7697.00000000,7697.50000000,20
2020-04-28 03:21:49,39270,7697.00000000,7697.50000000,20
2020-04-28 03:21:59,33570,7697.00000000,7697.50000000,20
2020-04-28 03:22:09,74140,7698.00000000,7698.50000000,500
2020-04-28 03:22:19,28020,7698.00000000,7698.50000000,20
2020-04-28 03:22:29,29920,7698.00000000,7698.50000000,20
2020-04-28 03:22:39,27420,7698.00000000,7698.50000000,1720
2020-04-28 03:22:49,46710,7698.00000000,7699.00000000,520
2020-04-28 03:22:59,35110,7698.00000000,7698.50000000,20620
2020-04-28 03:23:09,17120,7698.00000000,7698.50000000,14250
2020-04-28 03:23:19,16120,7698.00000000,7698.50000000,14250
2020-04-28 03:23:29,16870,7698.00000000,7698.50000000,12590
2020-04-28 03:23:39,3410,7698.00000000,7698.50000000,25120
2020-04-28 03:23:49,9110,7698.00000000,7698.50000000,14120
2020-04-28 03:23:59,10810,7698.00000000,7698.50000000,12420
2020-04-28 03:24:09,148460,7699.50000000,7700.00000000,200
2020-04-28 03:24:19,107460,7699.50000000,7700.00000000,200
2020-04-28 03:24:29,107060,7699.50000000,7700.00000000,250
2020-04-28 03:24:39,107460,7699.50000000,7700.00000000,250
2020-04-28 03:24:49,107460,7699.50000000,7700.00000000,200
2020-04-28 03:24:59,34280,7701.00000000,7701.50000000,3220
2020-04-28 03:25:09,35980,7701.00000000,7701.50000000,13050
2020-04-28 03:25:19,38790,7701.00000000,7701.50000000,520
2020-04-28 03:25:29,52420,7701.00000000,7701.50000000,520
2020-04-28 03:25:39,40680,7701.00000000,7701.50000000,1720
2020-04-28 03:25:49,46030,7701.00000000,7701.50000000,1670
2020-04-28 03:25:59,47580,7701.00000000,7701.50000000,20
2020-04-28 03:26:09,41680,7701.00000000,7701.50000000,1020
2020-04-28 03:26:19,46530,7701.00000000,7701.50000000,1070
2020-04-28 03:26:29,33230,7701.00000000,7701.50000000,12570
2020-04-28 03:26:39,29630,7701.00000000,7701.50000000,12570
2020-04-28 03:26:49,46830,7701.00000000,7701.50000000,1020
2020-04-28 03:26:59,31630,7701.00000000,7701.50000000,1020
2020-04-28 03:27:09,47880,7701.00000000,7701.50000000,1070
2020-04-28 03:27:19,52860,7701.00000000,7701.50000000,1020
2020-04-28 03:27:29,52860,7701.00000000,7701.50000000,1020
2020-04-28 03:27:39,48860,7701.00000000,7701.50000000,1020
2020-04-28 03:27:49,29460,7701.00000000,7701.50000000,1070
2020-04-28 03:27:59,44660,7701.00000000,7701.50000000,1070
2020-04-28 03:28:09,32310,7701.00000000,7701.50000000,4770
2020-04-28 03:28:19,33210,7701.00000000,7701.50000000,4720
2020-04-28 03:28:29,53710,7701.00000000,7701.50000000,7020
2020-04-28 03:28:39,48810,7701.00000000,7701.50000000,7070
2020-04-28 03:28:49,70,7699.50000000,7700.00000000,48020
2020-04-28 03:28:59,23800,7699.50000000,7700.00000000,4570
2020-04-28 03:29:09,26300,7698.00000000,7698.50000000,2140
2020-04-28 03:29:19,74910,7698.00000000,7698.50000000,870
2020-04-28 03:29:29,39390,7698.00000000,7698.50000000,1870
2020-04-28 03:29:39,29590,7698.00000000,7698.50000000,870
2020-04-28 03:29:49,30110,7698.00000000,7698.50000000,6890
2020-04-28 03:29:59,30110,7698.00000000,7698.50000000,14570
2020-04-28 03:30:09,50620,7698.00000000,7698.50000000,910
2020-04-28 03:30:19,34910,7698.00000000,7698.50000000,2230
2020-04-28 03:30:29,33980,7698.00000000,7698.50000000,2360
2020-04-28 03:30:39,33980,7698.00000000,7698.50000000,3360
2020-04-28 03:30:49,28870,7698.00000000,7698.50000000,3710
2020-04-28 03:30:59,29170,7698.00000000,7698.50000000,3710
2020-04-28 03:31:09,7770,7698.00000000,7698.50000000,5410
2020-04-28 03:31:19,1370,7698.00000000,7698.50000000,6900
2020-04-28 03:31:29,5970,7697.50000000,7698.00000000,15770
2020-04-28 03:31:39,10070,7697.50000000,7698.00000000,13280
2020-04-28 03:31:49,32800,7694.00000000,7694.50000000,20
2020-04-28 03:31:59,35500,7694.00000000,7694.50000000,3800
2020-04-28 03:32:09,35500,7694.00000000,7694.50000000,3590
2020-04-28 03:32:19,18300,7694.00000000,7694.50000000,3590
2020-04-28 03:32:29,23000,7694.00000000,7694.50000000,3640
2020-04-28 03:32:39,18300,7694.00000000,7694.50000000,3640
2020-04-28 03:32:49,1700,7694.00000000,7694.50000000,3640
2020-04-28 03:32:59,1770,7694.00000000,7694.50000000,16250
2020-04-28 03:33:09,11970,7694.00000000,7694.50000000,8160
2020-04-28 03:33:19,73110,7694.00000000,7694.50000000,2130
2020-04-28 03:33:29,73540,7694.00000000,7694.50000000,2150
2020-04-28 03:33:39,73040,7694.00000000,7694.50000000,2080
2020-04-28 03:33:49,88520,7694.00000000,7694.50000000,1950
2020-04-28 03:33:59,33850,7694.00000000,7694.50000000,1950
2020-04-28 03:34:09,33850,7694.00000000,7694.50000000,1950
2020-04-28 03:34:19,33850,7694.00000000,7694.50000000,1950
2020-04-28 03:34:29,49260,7694.00000000,7694.50000000,1950
2020-04-28 03:34:39,49260,7694.00000000,7694.50000000,1950
2020-04-28 03:34:49,49260,7694.00000000,7694.50000000,1950
2020-04-28 03:34:59,49330,7694.00000000,7694.50000000,1950
2020-04-28 03:35:09,114530,7696.50000000,7697.00000000,80
2020-04-28 03:35:19,141000,7696.50000000,7697.00000000,1340
2020-04-28 03:35:29,86830,7700.00000000,7700.50000000,1180
2020-04-28 03:35:39,147320,7700.00000000,7700.50000000,1160
2020-04-28 03:35:49,168770,7700.00000000,7700.50000000,660
2020-04-28 03:35:59,43130,7705.50000000,7706.00000000,600
2020-04-28 03:36:09,78350,7707.00000000,7707.50000000,630
2020-04-28 03:36:19,155330,7707.00000000,7707.50000000,630
2020-04-28 03:36:29,15960,7707.00000000,7707.50000000,16700
2020-04-28 03:36:39,17140,7707.00000000,7707.50000000,1650
2020-04-28 03:36:49,42710,7709.00000000,7709.50000000,3920
2020-04-28 03:36:59,58650,7709.00000000,7709.50000000,620
2020-04-28 03:37:09,15440,7709.00000000,7709.50000000,20220
2020-04-28 03:37:19,17140,7709.00000000,7709.50000000,5470
2020-04-28 03:37:29,18140,7709.00000000,7709.50000000,5470
2020-04-28 03:37:39,24940,7709.00000000,7709.50000000,1620
2020-04-28 03:37:49,18140,7709.00000000,7709.50000000,670
2020-04-28 03:37:59,54840,7709.00000000,7709.50000000,640
2020-04-28 03:38:09,43340,7709.00000000,7709.50000000,1980
2020-04-28 03:38:19,93200,7709.00000000,7709.50000000,960
2020-04-28 03:38:29,97200,7709.00000000,7709.50000000,860
2020-04-28 03:38:39,63640,7710.50000000,7711.00000000,620
2020-04-28 03:38:49,80300,7716.00000000,7716.50000000,39360
2020-04-28 03:38:59,53640,7711.00000000,7711.50000000,20
2020-04-28 03:39:09,93400,7712.00000000,7712.50000000,600
2020-04-28 03:39:19,153840,7712.00000000,7712.50000000,600
2020-04-28 03:39:29,15960,7714.50000000,7715.00000000,23820
2020-04-28 03:39:39,25700,7714.50000000,7715.00000000,5220
2020-04-28 03:39:49,27920,7714.50000000,7715.00000000,1070
2020-04-28 03:39:59,17000,7714.50000000,7715.00000000,18070
2020-04-28 03:40:09,17000,7714.50000000,7715.00000000,15000
2020-04-28 03:40:19,17000,7714.50000000,7715.00000000,1850
2020-04-28 03:40:29,14470,7714.50000000,7715.00000000,44150
2020-04-28 03:40:39,14470,7714.50000000,7715.00000000,25550
2020-04-28 03:40:49,14470,7714.50000000,7715.00000000,23100
2020-04-28 03:40:59,17170,7714.50000000,7715.00000000,1900
2020-04-28 03:41:09,14470,7714.50000000,7715.00000000,29400
2020-04-28 03:41:19,17210,7713.00000000,7713.50000000,18080
2020-04-28 03:41:29,70,7712.00000000,7712.50000000,55020
2020-04-28 03:41:39,80640,7711.50000000,7712.00000000,1020
2020-04-28 03:41:49,15430,7712.00000000,7712.50000000,29900
2020-04-28 03:41:59,15430,7712.00000000,7712.50000000,5000
2020-04-28 03:42:09,70,7710.50000000,7711.00000000,48440
2020-04-28 03:42:19,35000,7710.00000000,7710.50000000,35100
2020-04-28 03:42:29,22000,7710.00000000,7710.50000000,87710
2020-04-28 03:42:39,39240,7707.50000000,7708.00000000,4930
2020-04-28 03:42:49,40940,7707.50000000,7708.00000000,1230
2020-04-28 03:42:59,18740,7707.50000000,7708.00000000,4780
2020-04-28 03:43:09,51010,7707.50000000,7708.00000000,80
2020-04-28 03:43:19,54860,7707.50000000,7708.00000000,870
2020-04-28 03:43:29,47960,7707.50000000,7708.00000000,870
2020-04-28 03:43:39,40740,7707.50000000,7708.00000000,870
2020-04-28 03:43:49,44640,7707.50000000,7708.00000000,890
2020-04-28 03:43:59,47560,7707.50000000,7708.00000000,870
2020-04-28 03:44:09,96840,7708.00000000,7708.50000000,940
2020-04-28 03:44:19,38880,7711.00000000,7711.50000000,20
2020-04-28 03:44:29,88240,7711.00000000,7711.50000000,620
2020-04-28 03:44:39,42040,7711.00000000,7711.50000000,620
2020-04-28 03:44:49,32440,7711.00000000,7711.50000000,620
2020-04-28 03:44:59,38740,7711.00000000,7711.50000000,620
2020-04-28 03:45:09,53840,7711.00000000,7711.50000000,620
2020-04-28 03:45:19,54340,7711.00000000,7711.50000000,910
2020-04-28 03:45:29,54640,7711.00000000,7711.50000000,910
2020-04-28 03:45:39,58440,7711.00000000,7711.50000000,910
2020-04-28 03:45:49,47740,7711.00000000,7711.50000000,910
2020-04-28 03:45:59,38140,7711.00000000,7711.50000000,1430
2020-04-28 03:46:09,43540,7711.00000000,7711.50000000,1430
2020-04-28 03:46:19,32740,7711.00000000,7711.50000000,1430
2020-04-28 03:46:29,70,7710.00000000,7710.50000000,80820
2020-04-28 03:46:39,10,7706.00000000,7706.50000000,48720
2020-04-28 03:46:49,16420,7704.50000000,7705.00000000,16730
2020-04-28 03:46:59,47240,7704.50000000,7705.00000000,910
2020-04-28 03:47:09,16420,7704.50000000,7705.00000000,19880
2020-04-28 03:47:19,2290,7703.50000000,7704.00000000,27020
2020-04-28 03:47:29,26420,7703.00000000,7703.50000000,8720
2020-04-28 03:47:39,38730,7703.50000000,7704.00000000,1210
2020-04-28 03:47:49,39250,7703.50000000,7704.00000000,1260
2020-04-28 03:47:59,39250,7703.50000000,7704.00000000,1260
2020-04-28 03:48:09,39250,7703.50000000,7704.00000000,3260
2020-04-28 03:48:19,39250,7703.50000000,7704.00000000,3210
2020-04-28 03:48:29,10,7703.50000000,7704.00000000,25760
2020-04-28 03:48:39,34950,7703.50000000,7704.00000000,3210
2020-04-28 03:48:49,47750,7703.50000000,7704.00000000,510
2020-04-28 03:48:59,51450,7703.50000000,7704.00000000,1010
2020-04-28 03:49:09,44650,7703.50000000,7704.00000000,1060
2020-04-28 03:49:19,60290,7703.50000000,7704.00000000,1360
2020-04-28 03:49:29,58190,7703.50000000,7704.00000000,1360
2020-04-28 03:49:39,67050,7703.50000000,7704.00000000,1310
2020-04-28 03:49:49,64650,7703.50000000,7704.00000000,1360
2020-04-28 03:49:59,64650,7703.50000000,7704.00000000,1370
2020-04-28 03:50:09,115980,7705.50000000,7706.00000000,500
2020-04-28 03:50:19,135780,7705.50000000,7706.00000000,970
2020-04-28 03:50:29,131780,7705.50000000,7706.00000000,970
2020-04-28 03:50:39,31380,7705.50000000,7706.00000000,970
2020-04-28 03:50:49,34680,7705.50000000,7706.00000000,1010
2020-04-28 03:50:59,40480,7705.50000000,7706.00000000,1010
2020-04-28 03:51:09,39080,7705.50000000,7706.00000000,1010
2020-04-28 03:51:19,37580,7705.50000000,7706.00000000,1270
2020-04-28 03:51:29,34680,7705.50000000,7706.00000000,1270
2020-04-28 03:51:39,34680,7705.50000000,7706.00000000,1270
2020-04-28 03:51:49,34680,7705.50000000,7706.00000000,1310
2020-04-28 03:51:59,35380,7705.50000000,7706.00000000,1310
2020-04-28 03:52:09,26580,7705.50000000,7706.00000000,1310
2020-04-28 03:52:19,37680,7705.50000000,7706.00000000,1310
2020-04-28 03:52:29,136640,7707.50000000,7708.00000000,1420
2020-04-28 03:52:39,59970,7709.00000000,7709.50000000,920
2020-04-28 03:52:49,75810,7709.00000000,7709.50000000,920
2020-04-28 03:52:59,96580,7710.50000000,7711.00000000,920
2020-04-28 03:53:09,100580,7710.50000000,7711.00000000,920
2020-04-28 03:53:19,75410,7711.00000000,7711.50000000,1720
2020-04-28 03:53:29,33110,7711.00000000,7711.50000000,1720
2020-04-28 03:53:39,64390,7711.00000000,7711.50000000,1260
2020-04-28 03:53:49,23990,7711.00000000,7711.50000000,2980
2020-04-28 03:53:59,37590,7711.00000000,7711.50000000,1240
2020-04-28 03:54:09,59400,7716.50000000,7717.50000000,20
2020-04-28 03:54:19,15440,7717.50000000,7718.00000000,19220
2020-04-28 03:54:29,18160,7717.50000000,7718.00000000,12260
2020-04-28 03:54:39,16440,7717.50000000,7718.00000000,8780
2020-04-28 03:54:49,17940,7717.50000000,7718.00000000,2460
2020-04-28 03:54:59,17940,7717.50000000,7718.00000000,2460
2020-04-28 03:55:09,19660,7717.50000000,7718.00000000,760
2020-04-28 03:55:19,19660,7717.50000000,7718.00000000,810
2020-04-28 03:55:29,18660,7717.50000000,7718.00000000,5610
2020-04-28 03:55:39,20810,7717.50000000,7718.00000000,8060
2020-04-28 03:55:49,31970,7715.00000000,7715.50000000,1720
2020-04-28 03:55:59,30540,7715.00000000,7715.50000000,2480
2020-04-28 03:56:09,32060,7715.00000000,7715.50000000,2530
2020-04-28 03:56:19,37260,7715.00000000,7715.50000000,2530
2020-04-28 03:56:29,76870,7717.50000000,7718.00000000,1320
2020-04-28 03:56:39,15450,7717.50000000,7718.00000000,35670
2020-04-28 03:56:49,28050,7717.50000000,7718.00000000,2970
2020-04-28 03:56:59,310,7717.50000000,7718.00000000,27470
2020-04-28 03:57:09,17250,7717.50000000,7718.00000000,5080
2020-04-28 03:57:19,15450,7717.50000000,7718.00000000,47510
2020-04-28 03:57:29,15520,7717.50000000,7718.00000000,47470
2020-04-28 03:57:39,500,7716.50000000,7717.00000000,71100
2020-04-28 03:57:49,3030,7714.00000000,7714.50000000,10
2020-04-28 03:57:59,17460,7713.50000000,7714.00000000,9210
2020-04-28 03:58:09,21230,7713.50000000,7714.00000000,610
2020-04-28 03:58:19,17930,7713.50000000,7714.00000000,15510
2020-04-28 03:58:29,16430,7713.50000000,7714.00000000,11220
2020-04-28 03:58:39,32660,7713.50000000,7714.00000000,10020
2020-04-28 03:58:49,32660,7713.50000000,7714.00000000,14370
2020-04-28 03:58:59,33660,7713.50000000,7714.00000000,16070
2020-04-28 03:59:09,8010,7712.00000000,7712.50000000,35210
2020-04-28 03:59:19,40870,7712.00000000,7712.50000000,2810
2020-04-28 03:59:29,34070,7712.00000000,7712.50000000,2810
2020-04-28 03:59:39,36270,7712.00000000,7712.50000000,1110
2020-04-28 03:59:49,34070,7712.00000000,7712.50000000,2810
2020-04-28 03:59:59,33600,7712.00000000,7712.50000000,2870
2020-04-28 04:00:09,45500,7712.00000000,7712.50000000,1180
2020-04-28 04:00:19,24000,7712.00000000,7712.50000000,2880
2020-04-28 04:00:29,23430,7712.00000000,7712.50000000,14420
2020-04-28 04:00:39,67070,7712.00000000,7712.50000000,1170
2020-04-28 04:00:49,15450,7719.50000000,7720.00000000,20690
2020-04-28 04:00:59,15450,7719.50000000,7720.00000000,31250
2020-04-28 04:01:09,9760,7719.50000000,7720.00000000,57630
2020-04-28 04:01:19,10760,7719.50000000,7720.00000000,56530
2020-04-28 04:01:29,9760,7719.50000000,7720.00000000,58570
2020-04-28 04:01:39,9810,7716.50000000,7717.00000000,33300
2020-04-28 04:01:49,24120,7713.50000000,7714.00000000,13280
2020-04-28 04:01:59,24430,7713.50000000,7714.00000000,2400
2020-04-28 04:02:09,18460,7711.50000000,7712.00000000,1720
2020-04-28 04:02:19,25930,7711.50000000,7712.00000000,2710
2020-04-28 04:02:29,2500,7705.00000000,7705.50000000,47220
2020-04-28 04:02:39,20,7701.50000000,7702.50000000,41470
2020-04-28 04:02:49,39920,7699.50000000,7700.00000000,20
2020-04-28 04:02:59,56250,7700.00000000,7700.50000000,1180
2020-04-28 04:03:09,14920,7699.50000000,7700.00000000,33920
2020-04-28 04:03:19,30590,7702.00000000,7702.50000000,70
2020-04-28 04:03:29,28630,7702.00000000,7702.50000000,2340
2020-04-28 04:03:39,23740,7702.00000000,7702.50000000,16140
2020-04-28 04:03:49,20230,7702.00000000,7702.50000000,2880
2020-04-28 04:03:59,1930,7702.00000000,7702.50000000,8990
2020-04-28 04:04:09,24730,7702.00000000,7702.50000000,18980
2020-04-28 04:04:19,6430,7702.00000000,7702.50000000,21390
2020-04-28 04:04:29,26830,7702.00000000,7702.50000000,3090
2020-04-28 04:04:39,14600,7702.00000000,7702.50000000,4140
2020-04-28 04:04:49,80,7702.00000000,7702.50000000,93430
2020-04-28 04:04:59,28630,7699.50000000,7700.00000000,3660
2020-04-28 04:05:09,4780,7699.50000000,7700.00000000,13290
2020-04-28 04:05:19,20,7698.50000000,7699.00000000,90390
2020-04-28 04:05:29,70,7698.00000000,7699.00000000,92410
2020-04-28 04:05:39,20,7698.00000000,7698.50000000,73050
2020-04-28 04:05:49,44800,7698.00000000,7698.50000000,1540
2020-04-28 04:05:59,39060,7698.00000000,7698.50000000,1100
2020-04-28 04:06:09,39570,7698.00000000,7698.50000000,1150
2020-04-28 04:06:19,72720,7698.00000000,7698.50000000,600
2020-04-28 04:06:29,28120,7698.00000000,7698.50000000,3300
2020-04-28 04:06:39,34320,7698.00000000,7698.50000000,3300
2020-04-28 04:06:49,5280,7698.00000000,7698.50000000,13710
2020-04-28 04:06:59,20,7693.00000000,7694.00000000,3520
2020-04-28 04:07:09,20,7692.00000000,7693.00000000,65920
2020-04-28 04:07:19,1540,7692.00000000,7693.00000000,5620
2020-04-28 04:07:29,2000,7686.00000000,7690.00000000,1700
2020-04-28 04:07:39,36820,7685.00000000,7685.50000000,2340
2020-04-28 04:07:49,20,7685.00000000,7685.50000000,65250
2020-04-28 04:07:59,23460,7683.50000000,7684.00000000,10920
2020-04-28 04:08:09,26660,7683.50000000,7684.00000000,2320
2020-04-28 04:08:19,52890,7683.50000000,7684.00000000,600
2020-04-28 04:08:29,40410,7684.00000000,7684.50000000,3700
2020-04-28 04:08:39,39930,7684.00000000,7684.50000000,600
2020-04-28 04:08:49,30590,7684.00000000,7684.50000000,2390
2020-04-28 04:08:59,10,7684.00000000,7684.50000000,31720
2020-04-28 04:09:09,10,7684.00000000,7684.50000000,42100
2020-04-28 04:09:19,10,7684.00000000,7684.50000000,64000
2020-04-28 04:09:29,10,7684.00000000,7684.50000000,64160
2020-04-28 04:09:39,10,7684.00000000,7684.50000000,65290
2020-04-28 04:09:49,10,7684.00000000,7684.50000000,65350
2020-04-28 04:09:59,10,7684.00000000,7684.50000000,65350
2020-04-28 04:10:09,2730,7684.00000000,7684.50000000,25640
2020-04-28 04:10:19,14030,7684.00000000,7684.50000000,16530
2020-04-28 04:10:29,14030,7684.00000000,7684.50000000,16530
2020-04-28 04:10:39,3230,7691.00000000,7691.50000000,70
2020-04-28 04:10:49,29230,7691.00000000,7691.50000000,70
2020-04-28 04:10:59,57430,7691.50000000,7692.00000000,70
2020-04-28 04:11:09,49560,7691.50000000,7692.00000000,70
2020-04-28 04:11:19,24430,7690.50000000,7691.00000000,1700
2020-04-28 04:11:29,14730,7690.50000000,7691.00000000,2700
2020-04-28 04:11:39,20,7690.50000000,7691.00000000,51880
2020-04-28 04:11:49,12720,7690.50000000,7691.00000000,18080
2020-04-28 04:11:59,520,7691.50000000,7692.00000000,19690
2020-04-28 04:12:09,20,7691.50000000,7692.00000000,32230
2020-04-28 04:12:19,20,7691.50000000,7692.00000000,25030
2020-04-28 04:12:29,1020,7691.50000000,7692.00000000,18630
2020-04-28 04:12:39,3090,7691.50000000,7692.00000000,19580
2020-04-28 04:12:49,1090,7691.50000000,7692.00000000,19650
2020-04-28 04:12:59,90,7691.50000000,7692.00000000,24200
2020-04-28 04:13:09,90,7691.50000000,7692.00000000,23600
2020-04-28 04:13:19,23890,7691.50000000,7692.00000000,1820
2020-04-28 04:13:29,55610,7691.50000000,7692.00000000,70
2020-04-28 04:13:39,34530,7691.50000000,7692.00000000,7560
2020-04-28 04:13:49,15330,7691.50000000,7692.00000000,9260
2020-04-28 04:13:59,26730,7691.50000000,7692.00000000,7780
2020-04-28 04:14:09,26430,7691.50000000,7692.00000000,7780
2020-04-28 04:14:19,100,7691.50000000,7692.00000000,12280
2020-04-28 04:14:29,100,7691.50000000,7692.00000000,17980
2020-04-28 04:14:39,30,7691.50000000,7692.00000000,24970
2020-04-28 04:14:49,17290,7691.50000000,7692.00000000,2750
2020-04-28 04:14:59,14790,7691.50000000,7692.00000000,18130
2020-04-28 04:15:09,21190,7691.50000000,7692.00000000,50
2020-04-28 04:15:19,21000,7692.00000000,7692.50000000,18140
2020-04-28 04:15:29,20000,7692.00000000,7692.50000000,18140
2020-04-28 04:15:39,30,7692.00000000,7692.50000000,19630
2020-04-28 04:15:49,9630,7692.00000000,7692.50000000,18130
2020-04-28 04:15:59,7430,7692.00000000,7692.50000000,19630
2020-04-28 04:16:09,2100,7692.00000000,7692.50000000,19630
2020-04-28 04:16:19,30,7692.00000000,7692.50000000,19630
2020-04-28 04:16:29,21320,7691.50000000,7692.00000000,1000
2020-04-28 04:16:39,17220,7691.50000000,7692.00000000,18080
2020-04-28 04:16:49,14320,7691.50000000,7692.00000000,18130
2020-04-28 04:16:59,8420,7691.50000000,7692.00000000,19630
2020-04-28 04:17:09,14300,7691.50000000,7692.00000000,18130
2020-04-28 04:17:19,15370,7691.50000000,7692.00000000,9840
2020-04-28 04:17:29,14370,7691.50000000,7692.00000000,9790
2020-04-28 04:17:39,15370,7691.50000000,7692.00000000,9840
2020-04-28 04:17:49,15300,7691.50000000,7692.00000000,9770
